Codice,Status,"Tipo di canale",Canale,Arrivo,Partenza,Data,Window,Notti,Totale,Iva,"Totale tasse escluse","Totale originale","Prezzo medio per notte","Codice prodotto",Prodotto,"Codice camera",Camera,Adv/to/azienda,Ad.,Ba.,Nazione,"Codice sconto","Codice membership agree","Codice cliente",Commissioni,"Commissioni (%)","Tipo carta","Titolare carta","Confronto nominativo (%)",Numero,Scadenza,Operatore,"Operatore di origine","Codice Vertical Booking","Data Ultima Modifica/Cancellazione","RN originali prenotazione",Valuta,"Consenso trattamento dati","Totale servizi","Totale meno servizi",p1_uid1_type,p1_uid1_id_context,p1_uid1_id,p1_uid2_type,p1_uid2_id_context,p1_uid2_id,p1_type,p1_company_short_name,p1_company_code,p1_company_code_context,p2_uid1_type,p2_uid1_id_context,p2_uid1_id,p2_uid2_type,p2_uid2_id_context,p2_uid2_id,p2_type,p2_company_short_name,p2_company_code,p2_company_code_context,p3_uid1_type,p3_uid1_id_context,p3_uid1_id,p3_uid2_type,p3_uid2_id_context,p3_uid2_id,p3_type,p3_company_short_name,p3_company_code,p3_company_code_context,p4_uid1_type,p4_uid1_id_context,p4_uid1_id,p4_uid2_type,p4_uid2_id_context,p4_uid2_id,p4_type,p4_company_short_name,p4_company_code,p4_company_code_context,Metasearch,"Data acquisto","Orario acquisto",Origine,Dispositivo,"Nome Profilo Primario","Codice IATA Primario","Contesto Primario","Nome Profilo Secondario","Codice IATA Secondario","Contesto Secondario",RevenueDettaglioGiornaliero,RevenueDettPkgIncl,"Totale Sconti Stay",TotalAmountAfterTax,PrenRic
917355476,Confermata,IDS,Expedia,30/09/2017,01/10/2017,"29/09/2017 12:49:00",0,1,"31,94","0,00","31,94","31,94","31,94",,,APTACMF,,,2,1,,,,,,,,,,,,,,962,"29/09/2017 12:49:00",1,EUR,,"0,00","31,94",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/09/2017,12:49:00,,,HOTELS.COM,4552808,IATA,,,,"29,04","29,04","0,00","31,94",787
1611780828/1625477708,Cancellata,IDS,Booking.com,16/06/2018,07/07/2018,"19/11/2017 15:18:04",208,0,"0,00","0,00","0,00","2542,47","0,00",SA+,,APTDCMF,,,5,0,ru,,,,,,,,,,,,,963,"19/11/2017 15:18:05",21,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/11/2017,15:18:04,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"2542,47","2542,47","0,00","0,00",788
1920971976/1642882337,Confermata,IDS,Booking.com,11/08/2018,25/08/2018,"04/12/2017 12:27:43",249,14,"1750,49","0,00","1750,49","1750,49","125,04",SA+,,APTBCMF,,,2,1,ru,,,,,,,,,,,,,964,"04/12/2017 12:27:44",14,EUR,,"0,00","1750,49",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/12/2017,12:27:43,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1750,49","1750,49","0,00","1750,49",789
2066539172/1646596072,Cancellata,IDS,Booking.com,28/07/2018,11/08/2018,"07/12/2017 13:00:40",232,0,"0,00","0,00","0,00","1807,68","0,00",SA+,,APTBCMF,,,2,2,ru,,,,,,,,,,,,,965,"07/12/2017 13:00:41",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/12/2017,13:00:40,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1807,68","1807,68","0,00","0,00",790
1395644628/1681623094,Cancellata,IDS,Booking.com,11/08/2018,25/08/2018,"06/01/2018 23:34:51",216,0,"0,00","0,00","0,00","1948,52","0,00",SA+,,APTDCMF,,,5,0,it,,,,,,,,,,,,,966,"06/01/2018 23:34:52",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/01/2018,23:34:51,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1948,52","1948,52","0,00","0,00",791
1935720000/1687679442,Confermata,IDS,Booking.com,18/08/2018,25/08/2018,"10/01/2018 21:06:24",219,7,"895,51","0,00","895,51","895,51","127,93",APPBOOKING,,APTDCMF,,,3,2,de,,,,,,,,,,,,,967,"10/01/2018 21:06:25",7,EUR,,"0,00","895,51",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/01/2018,21:06:24,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"895,51","895,51","0,00","895,51",792
2074026346/1691337676,Confermata,IDS,Booking.com,18/08/2018,01/09/2018,"13/01/2018 11:33:50",216,14,"1791,02","0,00","1791,02","1791,02","127,93",SA+,,APTDCMF,,,2,3,at,,,,,,,,,,,,,968,"13/01/2018 11:33:51",14,EUR,,"0,00","1791,02",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/2018,11:33:50,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1791,02","1791,02","0,00","1791,02",793
1282987509/1692160358,Confermata,IDS,Booking.com,18/06/2018,25/06/2018,"13/01/2018 23:11:56",155,7,"459,82","0,00","459,82","459,82","65,69",SA++,,APTACMF,,,2,0,se,,,,,,,,,,,,,970,"13/01/2018 23:11:57",7,EUR,,"0,00","459,82",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/2018,23:11:56,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"459,82","459,82","0,00","459,82",794
1282987509/1692160347,Confermata,IDS,Booking.com,18/06/2018,25/06/2018,"13/01/2018 23:11:56",155,7,"804,54","0,00","804,54","804,54","114,93",SA++,,APTDCMF,,,5,0,se,,,,,,,,,,,,,969,"13/01/2018 23:11:57",7,EUR,,"0,00","804,54",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/2018,23:11:56,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"804,54","804,54","0,00","804,54",794
1677889982/1695127815,Cancellata,IDS,Booking.com,14/07/2018,28/07/2018,"15/01/2018 21:18:19",179,0,"0,00","0,00","0,00","1678,46","0,00",SA+,,APTBCMF,,,2,1,pl,,,,,,,,,,,,,971,"15/01/2018 21:18:19",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/01/2018,21:18:19,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1678,46","1678,46","0,00","0,00",795
1891721415/1696629696,Cancellata,IDS,Booking.com,28/07/2018,04/08/2018,"16/01/2018 20:00:54",192,0,"0,00","0,00","0,00","872,97","0,00",APPBOOKING,,APTBCMF,,,2,1,nl,,,,,,,,,,,,,972,"16/01/2018 20:00:55",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2018,20:00:54,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"872,97","872,97","0,00","0,00",796
2049194397/1696876934,Cancellata,IDS,Booking.com,09/06/2018,22/06/2018,"16/01/2018 22:43:40",143,0,"0,00","0,00","0,00","1186,64","0,00",APPBOOKING,,APTBCMF,,,2,2,cz,,,,,,,,,,,,,973,"16/01/2018 22:43:41",13,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2018,22:43:40,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1186,64","1186,64","0,00","0,00",797
1458437518/1701627859,Cancellata,IDS,Booking.com,30/06/2018,11/07/2018,"20/01/2018 07:53:31",160,0,"0,00","0,00","0,00","1265,77","0,00",APPBOOKING,,APTBCMF,,,2,2,at,,,,,,,,,,,,,974,"20/01/2018 07:53:33",11,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2018,07:53:31,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1265,77","1265,77","0,00","0,00",798
2044424936/1704145435,Cancellata,IDS,Booking.com,02/06/2018,09/06/2018,"22/01/2018 00:05:23",131,0,"0,00","0,00","0,00","638,96","0,00",APPBOOKING,,APTBCMF,,,4,0,ie,,,,,,,,,,,,,975,"22/01/2018 00:05:25",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2018,00:05:23,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"638,96","638,96","0,00","0,00",799
1435141332/1705138943,Cancellata,IDS,Booking.com,11/08/2018,25/08/2018,"22/01/2018 17:02:25",200,0,"0,00","0,00","0,00","1750,49","0,00",SA+,,APTBCMF,,,4,0,it,,,,,,,,,,,,,976,"24/01/2018 12:51:40",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2018,17:02:25,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1750,49","1750,49","0,00","0,00",800
1435141332/1705138943,Cancellata,IDS,Booking.com,11/08/2018,25/08/2018,"22/01/2018 17:02:25",200,0,"0,00","0,00","0,00","1750,49","0,00",SA+,,APTBCMF,,,4,0,it,,,,,,,,,,,,,977,"24/01/2018 15:18:08",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2018,17:02:25,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1750,49","1750,49","0,00","0,00",800
1435141332/1705138943,Confermata,IDS,Booking.com,11/08/2018,25/08/2018,"22/01/2018 17:02:25",200,14,"1750,49","0,00","1750,49","1750,49","125,04",SA+,,APTBCMF,,,4,0,it,,,,,,,,,,,,,978,"24/01/2018 15:18:08",14,EUR,,"0,00","1750,49",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22/01/2018,17:02:25,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1750,49","1750,49","0,00","1750,49",800
1205532631/1708140738,Confermata,IDS,Booking.com,11/08/2018,25/08/2018,"24/01/2018 15:37:51",198,14,"1205,96","0,00","1205,96","1205,96","86,14",SA+,,APTACMF,,,2,0,it,,,,,,,,,,,,,979,"24/01/2018 15:37:52",14,EUR,,"0,00","1205,96",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/01/2018,15:37:51,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1205,96","1205,96","0,00","1205,96",801
975347393,Confermata,IDS,Expedia,14/07/2018,19/07/2018,"27/01/2018 02:10:00",167,5,"449,00","0,00","449,00","449,00","89,80",,,APTDCMF,,,2,3,,,,,,,,,,,,,,980,"27/01/2018 02:10:00",5,EUR,,"0,00","449,00",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/01/2018,02:10:00,,,HOTELS.COM,4552808,IATA,,,,"408,20","408,20","0,00","449,00",802
1077740834/1713724933,Cancellata,IDS,Booking.com,11/08/2018,25/08/2018,"28/01/2018 17:46:11",194,0,"0,00","0,00","0,00","1948,52","0,00",SA+,,APTDCMF,,,4,0,it,,,,,,,,,,,,,981,"28/01/2018 17:46:11",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/2018,17:46:11,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1948,52","1948,52","0,00","0,00",803
978193968,Confermata,IDS,Expedia,03/07/2018,09/07/2018,"01/02/2018 08:29:00",151,6,"292,44","0,00","292,44","292,44","48,74",,,APTACMF,,,2,0,,,,,,,,,,,,,,983,"01/02/2018 08:29:00",6,EUR,,"0,00","292,44",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/02/2018,08:29:00,,,Expedia.com,5054347,IATA,,,,"265,86","265,86","0,00","292,44",805
978193969,Confermata,IDS,Expedia,03/07/2018,09/07/2018,"01/02/2018 08:29:00",151,6,"367,38","0,00","367,38","367,38","61,23",,,APTACMF,,,1,2,,,,,,,,,,,,,,984,"01/02/2018 08:29:00",6,EUR,,"0,00","367,38",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/02/2018,08:29:00,,,Expedia.com,5054347,IATA,,,,"333,96","333,96","0,00","367,38",806
V9989UTCS982,Confermata,Sito,Sito,18/08/2018,25/08/2018,"01/02/2018 10:33:08",197,7,"639,96","0,00","639,96","639,96","91,42",APPBOOKING,,APTACMF,,,2,0,IT,,,,,,,,,,,,,982,"01/02/2018 10:33:08",7,EUR,,"99,98","539,98",10,CRS,2,,,,12,Mobile,MOBILE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/02/2018,10:33:08,,Mobile,Mobile,MOBILE,CRS,,,,"539,98","639,96","0,00","639,96",804
1382145258/1724173644,Confermata,IDS,Booking.com,07/07/2018,14/07/2018,"04/02/2018 23:27:16",152,7,"805,49","0,00","805,49","805,49","115,07",APPBOOKING,,APTBCMF,,,2,2,gb,,,,,,,,,,,,,985,"04/02/2018 23:27:16",7,EUR,,"0,00","805,49",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/02/2018,23:27:16,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"805,49","805,49","0,00","805,49",807
1826531650/1724200755,Confermata,IDS,Booking.com,07/07/2018,17/07/2018,"04/02/2018 23:57:26",152,10,"1150,70","0,00","1150,70","1150,70","115,07",APPBOOKING,,APTBCMF,,,2,2,gb,,,,,,,,,,,,,986,"04/02/2018 23:57:27",10,EUR,,"0,00","1150,70",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/02/2018,23:57:26,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1150,70","1150,70","0,00","1150,70",808
980790181,Cancellata,IDS,Expedia,24/05/2018,31/05/2018,"06/02/2018 05:57:00",106,0,"0,00","0,00","0,00","339,69","0,00",,,APTBCMF,,,3,0,,,,,,,,,,,,,,987,"06/02/2018 05:57:00",7,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/02/2018,05:57:00,,,Expedia.com,5054347,IATA,,,,"339,69","339,69","0,00","0,00",809
1315831679/1729536402,Cancellata,IDS,Booking.com,14/07/2018,28/07/2018,"08/02/2018 16:47:59",155,0,"0,00","0,00","0,00","1678,46","0,00",SA+,,APTBCMF,,,2,2,de,,,,,,,,,,,,,988,"08/02/2018 16:48:00",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/02/2018,16:47:59,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1678,46","1678,46","0,00","0,00",810
982747417,Confermata,IDS,Expedia,22/07/2018,31/07/2018,"09/02/2018 10:38:00",162,9,"787,95","0,00","787,95","787,95","87,55",,,APTBCMF,,,2,2,,,,,,,,,,,,,,990,"09/02/2018 10:38:00",9,EUR,,"0,00","787,95",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/02/2018,10:38:00,,,HOTELS.COM,4552808,IATA,,,,"716,31","716,31","0,00","787,95",812
1172074621/1730711735,Confermata,IDS,Booking.com,18/08/2018,25/08/2018,"09/02/2018 14:25:54",189,7,"805,49","0,00","805,49","805,49","115,07",APPBOOKING,,APTBCMF,,,3,1,ru,,,,,,,,,,,,,989,"09/02/2018 14:25:55",7,EUR,,"0,00","805,49",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/02/2018,14:25:54,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"805,49","805,49","0,00","805,49",811
1317787217/1735912607,Confermata,IDS,Booking.com,16/07/2018,24/07/2018,"13/02/2018 11:47:38",152,8,"1070,41","0,00","1070,41","1070,41","133,80",SA++,,APTDCMF,,,4,0,se,,,,,,,,,,,,,992,"13/02/2018 11:47:40",8,EUR,,"0,00","1070,41",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2018,11:47:38,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1070,41","1070,41","0,00","1070,41",813
1317787217/1735912597,Confermata,IDS,Booking.com,16/07/2018,24/07/2018,"13/02/2018 11:47:38",152,8,"962,26","0,00","962,26","962,26","120,28",SA++,,APTBCMF,,,3,0,se,,,,,,,,,,,,,991,"13/02/2018 11:47:40",8,EUR,,"0,00","962,26",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/02/2018,11:47:38,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"962,26","962,26","0,00","962,26",813
1386465197/1740172187,Confermata,IDS,Booking.com,25/06/2018,02/07/2018,"16/02/2018 14:22:09",128,7,"818,27","0,00","818,27","818,27","116,90",SA++,,APTBCMF,,,4,0,se,,,,,,,,,,,,,993,"16/02/2018 14:22:10",7,EUR,,"0,00","818,27",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/02/2018,14:22:09,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"818,27","818,27","0,00","818,27",814
987067653,Confermata,IDS,Expedia,08/09/2018,12/09/2018,"17/02/2018 08:45:00",202,4,"167,88","0,00","167,88","167,88","41,97",,,APTACMF,,,2,0,,,,,,,,,,,,,,994,"17/02/2018 08:45:00",4,EUR,,"0,00","167,88",32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/02/2018,08:45:00,,,Expedia.com,5054347,IATA,,,,"152,60","152,60","0,00","167,88",815
3781410887,Cancellata,IDS,Initalia.It,14/07/2018,28/07/2018,"18/02/2018 00:00:00",146,0,"0,00","0,00","0,00","1141,00","0,00",SA+,,APTACMF,,,0,0,,,,,,,,,,,,,,995,"18/02/2018 16:34:09",14,EUR,,"0,00",0,32,CRS,61,,,,4,Initalia.it,INIT,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/02/2018,00:00:00,,,Initalia.it,INIT,CRS,,,,"1141,00","1141,00","0,00","0,00",816
1719142496,Cancellata,IDS,Initalia.It,14/07/2018,28/07/2018,"18/02/2018 00:00:00",146,0,"0,00","0,00","0,00","1141,00","0,00",SA+,,APTACMF,,,0,0,,,,,,,,,,,,,,996,"18/02/2018 16:44:08",14,EUR,,"0,00",0,32,CRS,61,,,,4,Initalia.it,INIT,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/02/2018,00:00:00,,,Initalia.it,INIT,CRS,,,,"1141,00","1141,00","0,00","0,00",817
1113224673/1743828524,Cancellata,IDS,Booking.com,07/07/2018,21/07/2018,"19/02/2018 09:41:00",137,0,"0,00","0,00","0,00","1079,96","0,00",SA+,,APTACMF,,,2,0,it,,,,,,,,,,,,,997,"19/02/2018 09:41:00",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/02/2018,09:41:00,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1079,96","1079,96","0,00","0,00",818
988915421,Cancellata,IDS,Expedia,07/07/2018,21/07/2018,"20/02/2018 15:17:00",136,0,"0,00","0,00","0,00","1079,96","0,00",SA+,,APTACMF,,,2,0,,,,,,,,,,,,,,998,"20/02/2018 15:17:00",14,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/02/2018,15:17:00,,,Expedia.com,5054347,IATA,,,,"1079,96","1079,96","0,00","0,00",819
990489679,Cancellata,IDS,Expedia,14/07/2018,28/07/2018,"23/02/2018 07:25:00",140,0,"0,00","0,00","0,00","1678,46","0,00",SA+,,APTBCMF,,,4,0,,,,,,,,,,,,,,1000,"23/02/2018 07:25:00",14,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/02/2018,07:25:00,,,Expedia.com,5054347,IATA,,,,"1678,46","1678,46","0,00","0,00",820
990489679,Cancellata,IDS,Expedia,14/07/2018,28/07/2018,"23/02/2018 07:25:00",140,0,"0,00","0,00","0,00","1678,46","0,00",SA+,,APTBCMF,,,4,0,,,,,,,,,,,,,,1001,"23/02/2018 07:25:00",14,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/02/2018,07:25:00,,,Expedia.com,5054347,IATA,,,,"1678,46","1678,46","0,00","0,00",820
990489679,Cancellata,IDS,Expedia,14/07/2018,28/07/2018,"23/02/2018 07:25:00",140,0,"0,00","0,00","0,00","1678,46","0,00",SA+,,APTBCMF,,,4,0,,,,,,,,,,,,,,999,"23/02/2018 07:25:00",14,EUR,,"0,00",0,32,CRS,15,,,,4,Expedia.com,5054347,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/02/2018,07:25:00,,,Expedia.com,5054347,IATA,,,,"1678,46","1678,46","0,00","0,00",820
1962861321/1750763856,Cancellata,IDS,Booking.com,22/07/2018,01/08/2018,"24/02/2018 03:18:32",147,0,"0,00","0,00","0,00","1403,93","0,00",SA++,,APTDCMF,,,3,2,ie,,,,,,,,,,,,,1002,"24/02/2018 03:18:33",10,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/2018,03:18:32,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1403,93","1403,93","0,00","0,00",821
991016738,Confermata,IDS,Expedia,02/07/2018,12/07/2018,"24/02/2018 06:38:00",127,10,"807,70","0,00","807,70","807,70","80,77",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1037,"14/04/2018 06:22:00",10,EUR,,"0,00","807,70",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/2018,06:38:00,,,HOTELS.COM,4552808,IATA,,,,"734,30","734,30","0,00","807,70",822
991016738,Cancellata,IDS,Expedia,02/07/2018,12/07/2018,"24/02/2018 06:38:00",127,0,"0,00","0,00","0,00","734,30","0,00",,,APTBCMF,,,2,1,,,,,,,,,,,,,,1003,"14/04/2018 06:22:00",10,EUR,,"0,00",0,32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/2018,06:38:00,,,HOTELS.COM,4552808,IATA,,,,"734,30","734,30","0,00","0,00",822
V9989KFZ1004,Confermata,Sito,Sito,22/09/2018,06/10/2018,"25/02/2018 15:34:39",208,14,"1206,46","0,00","1206,46","1206,46","86,18",SA+,,APTBCMF,,,2,0,CH,,,,,,,,,,,,,1004,"25/02/2018 15:34:39",14,EUR,,"95,00","1111,46",10,CRS,1,,,,12,Website,WEBSITE,CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/02/2018,15:34:39,,Website,Website,WEBSITE,CRS,,,,"1111,46","1206,46","0,00","1206,46",823
1259220585/1757144743,Confermata,IDS,Booking.com,22/07/2018,01/08/2018,"28/02/2018 16:55:02",143,10,"1403,93","0,00","1403,93","1403,93","140,39",SA++,,APTDCMF,,,3,2,ie,,,,,,,,,,,,,1005,"28/02/2018 16:55:03",10,EUR,,"0,00","1403,93",32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/02/2018,16:55:02,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1403,93","1403,93","0,00","1403,93",824
1591630974/1762614716,Cancellata,IDS,Booking.com,18/08/2018,25/08/2018,"04/03/2018 16:54:50",166,0,"0,00","0,00","0,00","805,49","0,00",APPBOOKING,,APTBCMF,,,2,1,it,,,,,,,,,,,,,1006,"09/03/2018 08:44:55",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/2018,16:54:50,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"805,49","805,49","0,00","0,00",825
1591630974/1762614716,Cancellata,IDS,Booking.com,18/08/2018,25/08/2018,"04/03/2018 16:54:50",166,0,"0,00","0,00","0,00","805,49","0,00",APPBOOKING,,APTBCMF,,,2,1,it,,,,,,,,,,,,,1009,"09/03/2018 08:44:55",7,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/2018,16:54:50,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"805,49","805,49","0,00","0,00",825
997314191,Confermata,IDS,Expedia,13/07/2018,16/07/2018,"06/03/2018 13:08:00",128,3,"242,31","0,00","242,31","242,31","80,77",,,APTBCMF,,,2,2,,,,,,,,,,,,,,1007,"06/03/2018 13:08:00",3,EUR,,"0,00","242,31",32,CRS,355,,,,4,HOTELS.COM,4552808,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/03/2018,13:08:00,,,HOTELS.COM,4552808,IATA,,,,"220,29","220,29","0,00","242,31",826
1500857919/1767850612,Cancellata,IDS,Booking.com,12/08/2018,26/08/2018,"08/03/2018 01:03:28",156,0,"0,00","0,00","0,00","1198,53","0,00",SA++,,APTACMF,,,2,0,it,,,,,,,,,,,,,1008,"08/03/2018 01:03:29",14,EUR,,"0,00",0,32,CRS,11,,,,4,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/03/2018,01:03:28,,,"BOOKINGS EUROPE B.V.",9606020,IATA,,,,"1198,53","1198,53","0,00","0,00",827
